code,time,price,vol,type,order_type,order_no
000584,100551210,6.6,6,2,1,3087196
000584,100551250,6.59,6,2,2,3087273
000584,100551260,6.59,1,2,2,3087286
000584,100551260,6.6,14,2,1,3087296
000584,100551350,6.59,1,2,2,3087415
000584,100551510,6.6,91,2,1,3087611
000584,100551590,6.6,81,2,1,3087727
000584,100551790,6.6,100,2,1,3088108
000584,100551870,6.59,13,2,2,3088220
000584,100551980,6.59,1,2,2,3088342
000584,100551980,6.59,1,2,2,3088351
000584,100552020,6.59,1,2,2,3088425
000584,100552040,6.59,2,2,2,3088443
000584,100552060,6.59,2,2,2,3088460
000584,100552110,6.59,13,2,2,3088511
000584,100552280,6.59,8,2,2,3088678
000584,100552280,6.59,6,2,2,3088684
000584,100552310,6.57,10,2,1,3088699
000584,100552320,6.59,4,2,2,3088712
000584,100552320,6.59,1,2,2,3088714
000584,100552590,6.56,30,2,2,3088976
000584,100552620,6.59,1,2,2,3088992
000584,100552670,6.7,99,2,2,3089045
000584,100552670,6.55,30,2,1,3089048
000584,100553030,6.67,50,2,1,3089348
000584,100553520,6.58,50,2,1,3089760
000584,100553550,6.68,50,2,1,3089805
000584,100553550,6.61,150,2,1,3089809
000584,100553720,6.57,10,2,1,3090053
000584,100553910,6.58,20,2,2,3090272
000584,100553970,6.57,10,2,1,3090335
000584,100554020,6.62,101,2,1,3090401
000584,100554240,6.63,31,2,1,3090662
000584,100554240,6.63,31,2,1,3090679
000584,100554250,6.61,7,2,2,3090702
000584,100554260,6.63,32,2,1,3090709
000584,100554280,6.61,4,2,2,3090724
000584,100554280,6.61,1,2,2,3090730
000584,100554340,6.61,1,2,1,3090795
000584,100554380,6.61,1,2,2,3090851
000584,100554690,6.62,61,2,2,3091300
000584,100555140,6.68,50,2,1,3091877
000584,100555240,6.57,23,2,1,3092016
000584,100556010,6.71,50,2,1,3092949
000584,100556040,6.62,184,2,1,3092963
000584,100556050,6.6,50,2,1,3092970
000584,100556620,6.99,30,2,2,3093553
000584,100556630,6.62,19,2,1,3093565
000584,100557110,6.64,100,2,1,3093932
000584,100557220,6.62,23,2,2,3094053
000584,100557250,6.62,3,2,2,3094085
000584,100557280,6.62,1,2,1,3094121
000584,100557280,6.62,66,2,2,3094124
000584,100557410,6.62,11,2,2,3094277
000584,100557410,6.62,4,2,2,3094279
000584,100557410,6.62,2,2,2,3094281
000584,100557450,6.55,10,2,1,3094320
000584,100557450,6.62,16,2,2,3094326
000584,100557470,6.63,1,2,1,3094372
000584,100557670,6.59,1,2,2,3094614
000584,100557970,6.62,10,2,1,3095016
000584,100559050,6.63,14,2,2,3096267
000584,100559980,6.62,137,2,1,3097151
000584,100600040,6.62,94,2,2,3097198
000584,100600260,6.61,4,2,2,3097437
000584,100600270,6.61,2,2,2,3097450
000584,100600290,6.61,3,2,2,3097483
000584,100600310,6.61,13,2,2,3097502
000584,100600390,6.62,151,2,2,3097573
000584,100600650,6.56,1,2,2,3097919
000584,100600650,6.57,2,2,2,3097921
000584,100600680,6.6,82,2,2,3097958
000584,100601530,6.36,3,2,1,3098919
000584,100601590,6.98,17,2,2,3098972
000584,100602530,6.63,2,2,1,3099848
000584,100602820,6.64,2,2,2,3100143
000584,100602880,6.61,257,2,2,3100170
000584,100602880,6.64,8,2,1,3100178
000584,100603190,6.57,1,2,1,3100510
000584,100603190,6.58,3,2,1,3100513
000584,100603210,6.57,1,2,1,3100527
000584,100603210,6.57,1,2,1,3100528
000584,100603310,6.58,40,2,1,3100595
000584,100603690,6.6,16,2,2,3101108
000584,100603690,6.57,20,2,1,3101109
000584,100603740,6.65,171,2,1,3101178
000584,100603810,6.6,1,2,2,3101273
000584,100603830,6.63,60,2,2,3101291
000584,100603880,6.57,16,2,1,3101356
000584,100604180,6.63,10,2,1,3101705
000584,100604280,6.58,34,2,1,3101829
000584,100605060,6.63,55,2,1,3102603
000584,100605830,6.91,20,2,2,3103392
000584,100605830,6.64,10,2,2,3103398
000584,100606100,6.59,1,2,1,3103636
000584,100606110,6.59,6,2,1,3103646
000584,100606140,6.58,1,2,1,3103665
000584,100606140,6.58,1,2,1,3103666
000584,100606140,6.58,1,2,1,3103669
000584,100606250,6.59,3,2,1,3103763
000584,100606330,6.59,7,2,1,3103886
000584,100606480,6.59,2,2,1,3104131
000584,100606490,6.6,105,2,2,3104155
000584,100606690,6.6,184,2,2,3104464
000584,100606760,6.56,50,2,2,3104587
000584,100607320,6.68,51,2,1,3105281
000584,100607610,6.6,10,2,1,3105545
000584,100607740,6.63,39,2,2,3105653
000584,100607840,6.64,4,2,1,3105756
000584,100608090,6.63,10,2,2,3105998
000584,100608440,6.59,54,2,2,3106361
000584,100608560,6.59,200,2,2,3106467
000584,100608690,6.58,13,2,1,3106597
000584,100608850,6.48,9,2,1,3106722
000584,100609060,6.6,100,2,2,3106936
000584,100609260,6.61,8,2,1,3107254
000584,100609270,6.57,5,2,2,3107264
000584,100609330,6.57,4,2,2,3107338
000584,100609440,6.58,1,2,2,3107470
000584,100609770,6.64,40,2,2,3107875
000584,100610480,6.59,180,2,2,3108627
000584,100610800,6.64,40,2,2,3108987
000584,100610960,6.63,70,2,2,3109124
000584,100611390,6.64,10,2,2,3109503
000584,100611600,6.6,12,2,1,3109713
000584,100611700,6.6,99,2,2,3109781
000584,100612000,6.58,4,2,1,3110091
000584,100612310,6.61,6,2,1,3110369
000584,100612350,6.57,2,2,2,3110428
000584,100612380,6.57,1,2,2,3110484
000584,100612450,6.57,3,2,2,3110573
000584,100612450,6.57,8,2,2,3110575
000584,100612470,6.58,54,2,2,3110596
000584,100612710,6.58,200,2,2,3111063
000584,100612760,6.65,2,2,2,3111144
000584,100612790,6.58,50,2,2,3111194
000584,100612800,6.99,184,2,2,3111218
000584,100613130,6.73,10,2,2,3111709
000584,100613220,6.58,10,2,1,3111839
000584,100613230,6.6,70,2,2,3111846
000584,100615170,6.56,8,2,2,3113929
000584,100615170,6.56,2,2,2,3113932
000584,100615180,6.56,5,2,2,3113944
000584,100615180,6.56,2,2,2,3113947
000584,100615180,6.56,1,2,2,3113949
000584,100615180,6.56,1,2,2,3113953
000584,100615180,6.56,1,2,2,3113957
000584,100615180,6.56,1,2,2,3113961
000584,100615190,6.56,1,2,2,3113976
000584,100615190,6.56,1,2,2,3113983
000584,100615190,6.56,1,2,2,3113985
000584,100615190,6.56,3,2,2,3113987
000584,100615200,6.56,5,2,2,3113998
000584,100615200,6.56,0,2,2,3114004
000584,100615200,6.56,1,2,2,3114006
000584,100615370,6.56,1,2,2,3114263
000584,100615370,6.56,2,2,2,3114265
000584,100615760,6.63,60,2,2,3114808
000584,100616090,6.64,60,2,2,3115275
000584,100616150,6.57,243,2,2,3115376
000584,100616270,6.58,100,2,2,3115578
000584,100616280,6.6,10,2,2,3115612
000584,100616450,6.58,5,2,2,3115792
000584,100616530,6.57,10,2,1,3115860
000584,100617290,6.58,50,2,2,3116692
000584,100617360,6.99,247,2,2,3116759
000584,100617430,6.56,24,2,1,3116834
000584,100617830,6.99,1,2,2,3117246
000584,100617990,6.58,126,2,2,3117417
000584,100618190,6.54,5,2,1,3117655
000584,100618260,6.6,20,2,2,3117733
000584,100618360,6.68,7,2,1,3117860
000584,100620590,6.6,5,2,1,3120504
000584,100621210,6.57,55,2,1,3121050
000584,100621890,6.56,1,2,1,3122074
000584,100622100,6.56,180,2,2,3122335
000584,100622290,6.57,20,2,1,3122574
000584,100622480,6.58,1,2,2,3122797
000584,100622570,6.56,13,2,1,3122973
000584,100622620,6.57,200,2,2,3123029
000584,100622620,6.57,184,2,2,3123031
000584,100622710,6.57,79,2,2,3123123
000584,100622820,6.55,4,2,1,3123238
000584,100623200,6.58,13,2,1,3123680
000584,100623570,6.56,319,2,2,3124104
000584,100623610,6.98,100,2,2,3124153
000584,100624170,6.64,40,2,2,3124701
000584,100624410,6.57,1,2,2,3125052
000584,100624420,6.56,100,2,2,3125063
000584,100624420,6.57,1,2,1,3125067
000584,100624800,6.68,119,2,2,3125682
000584,100624850,6.58,50,2,1,3125754
000584,100625180,6.58,30,2,1,3126198
000584,100626380,6.57,10,2,1,3127790
000584,100626630,6.54,109,2,2,3128122
000584,100627150,6.56,50,2,1,3128805
000584,100627350,6.56,82,2,2,3129141
000584,100627370,6.57,23,2,1,3129175
000584,100627590,6.56,19,2,2,3129540
000584,100627710,6.55,21,2,1,3129788
000584,100628110,6.56,100,2,2,3130437
000584,100628160,6.57,10,2,2,3130480
000584,100628520,6.55,10,2,1,3130948
000584,100629130,6.72,5,2,2,3131713
000584,100629490,6.55,184,2,2,3132178
000584,100629850,6.57,30,2,1,3132677
000584,100629920,6.59,5,2,2,3132762
000584,100630290,6.53,14,2,1,3133187
000584,100631440,6.55,8,2,1,3134908
000584,100631940,6.65,4,2,2,3135558
000584,100633150,6.55,8,2,2,3137065
000584,100634660,6.6,20,2,2,3139249
000584,100634900,6.55,50,2,2,3139488
000584,100634910,6.54,126,2,2,3139489
000584,100634920,6.5,13,2,1,3139506
000584,100635120,6.66,119,2,2,3139789
000584,100635160,6.7,5,2,2,3139834
000584,100635330,6.55,11,2,1,3140043
000584,100636710,6.99,39,2,2,3141896
000584,100636800,6.64,10,2,2,3142058
000584,100636810,6.49,10,2,1,3142089
000584,100637380,6.55,10,2,1,3142977
000584,100637690,6.54,21,2,2,3143394
000584,100638080,6.51,35,2,1,3143840
000584,100638540,6.54,35,2,1,3144325
000584,100638680,6.55,3,2,2,3144479
000584,100638720,6.55,5,2,1,3144536
000584,100638990,6.53,167,2,2,3144951
000584,100639100,6.53,1,2,1,3145068
000584,100639260,6.65,6,2,2,3145342
000584,100639300,6.54,6,2,1,3145403
000584,100639360,6.54,14,2,1,3145550
000584,100639680,6.67,20,2,2,3146120
000584,100639680,6.54,91,2,1,3146135
000584,100639710,6.54,81,2,1,3146180
000584,100639880,6.65,19,2,2,3146521
000584,100640170,6.57,10,2,2,3147020
000584,100640350,6.98,10,2,2,3147222
000584,100640920,6.55,10,2,1,3147878
000584,100641180,6.01,41,2,1,3148119
000584,100641480,6.51,10,2,1,3148513
000584,100641640,6.54,16,2,1,3148666
000584,100641640,6.53,30,2,1,3148669
000584,100641970,6.52,84,2,1,3149009
000584,100642340,6.54,1,2,1,3149491
000584,100642740,6.56,1,2,1,3150247
000584,100642760,6.54,5,2,2,3150339
000584,100642930,6.52,4,2,1,3150652
000584,100643230,6.5,10,2,1,3151089
000584,100643390,6.69,47,2,2,3151311
000584,100643550,6.45,10,2,1,3151451
000584,100645380,6.5,18,2,1,3153521
000584,100645530,6.52,100,2,1,3153854
000584,100645560,6.49,34,2,1,3153902
000584,100645730,6.53,24,2,1,3154234
000584,100645990,6.59,12,2,2,3154807
000584,100646680,6.53,30,2,1,3155667
000584,100647330,6.64,30,2,2,3156244
000584,100648340,6.6,400,2,2,3157280
000584,100648790,6.54,20,2,1,3157992
000584,100648930,6.35,30,2,1,3158171
000584,100648990,6.51,18,2,1,3158271
000584,100649000,6.53,21,2,1,3158275
000584,100649040,6.54,5,2,1,3158331
000584,100649530,6.99,160,2,2,3158930
000584,100650530,6.53,31,2,1,3159965
000584,100650750,6.53,100,2,1,3160219
000584,100651940,6.53,3,2,1,3161864
000584,100652230,6.63,20,2,2,3162317
000584,100652310,6.33,10,2,1,3162407
000584,100652330,6.53,120,2,1,3162420
000584,100653010,6.54,99,2,1,3163136
000584,100653080,6.53,30,2,1,3163218
000584,100653090,6.54,10,2,1,3163242
000584,100653360,6.54,50,2,1,3163483
000584,100653500,6.52,28,2,1,3163603
000584,100653580,6.54,2,2,2,3163686
000584,100653800,6.0,5,2,1,3163933
000584,100654100,6.8,20,2,2,3164276
000584,100654190,6.55,1,2,1,3164386
000584,100654190,6.55,3,2,1,3164388
000584,100654210,6.55,1,2,1,3164403
000584,100654260,6.55,1,2,1,3164518
000584,100654600,6.54,10,2,1,3165076
000584,100654670,6.54,50,2,1,3165179
000584,100654680,6.54,100,2,1,3165190
000584,100655010,6.54,30,2,1,3165753
000584,100655890,6.5,60,2,1,3166791
000584,100655900,6.55,100,2,1,3166805
000584,100655980,6.52,28,2,1,3166933
000584,100656030,6.55,22,2,1,3167015
000584,100656070,6.56,30,2,1,3167052
000584,100656420,6.54,44,2,1,3167412
000584,100656590,6.55,50,2,1,3167576
000584,100656910,6.54,5,2,2,3167956
000584,100656960,6.6,16,2,2,3168015
000584,100657230,6.55,2,2,1,3168306
000584,100657270,6.55,2,2,1,3168404
000584,100657270,6.55,2,2,1,3168406
000584,100657270,6.55,2,2,1,3168408
000584,100657310,6.56,1,2,1,3168449
000584,100657950,6.6,2,2,2,3169608
000584,100658090,6.55,1,2,1,3169825
000584,100658530,6.5,21,2,1,3170514
000584,100658540,6.57,3,2,1,3170529
000584,100658570,6.56,10,2,2,3170571
000584,100659570,6.56,75,2,1,3171730
000584,100700120,6.62,10,2,2,3172358
000584,100700130,6.55,7,2,1,3172385
000584,100700250,6.55,6,2,1,3172624
000584,100700450,6.67,32,2,2,3172881
000584,100700650,6.52,10,2,1,3173270
000584,100700780,6.7,2,2,2,3173457
000584,100701820,6.55,15,2,1,3174615
000584,100702340,6.59,6,2,2,3175195
000584,100702570,6.56,60,2,2,3175353
000584,100702610,6.9,20,2,2,3175424
000584,100703240,6.54,17,2,1,3176145
000584,100703730,6.56,2,2,2,3176905
000584,100703810,6.65,60,2,2,3177087
000584,100704910,6.57,10,2,1,3178423
000584,100705010,6.99,10,2,2,3178557
000584,100705510,6.53,63,2,1,3179153
000584,100706230,6.57,2,2,1,3179904
000584,100706240,6.57,2,2,1,3179937
000584,100706250,6.57,2,2,1,3179961
000584,100706270,6.57,2,2,1,3179976
000584,100707110,6.57,1,2,1,3180954
000584,100707900,6.56,100,2,1,3181835
000584,100708080,6.54,30,2,1,3182043
000584,100708090,6.59,10,2,2,3182059
000584,100708820,6.57,20,2,2,3182836
000584,100709220,6.57,1,2,1,3183252
000584,100709380,6.56,1,2,2,3183406
000584,100709680,6.56,5,2,1,3183806
000584,100709830,6.56,200,2,2,3184007
000584,100709870,6.56,21,2,1,3184051
000584,100710040,6.55,40,2,1,3184282
000584,100710050,6.57,7,2,1,3184319
000584,100710120,6.75,10,2,2,3184397
000584,100710390,6.57,79,2,1,3184687
000584,100710420,6.99,4,2,2,3184705
000584,100710480,6.57,50,2,1,3184781
000584,100710540,6.56,81,2,1,3184842
000584,100710610,6.56,24,2,1,3184908
000584,100710610,6.57,13,2,1,3184910
000584,100710720,6.56,5,2,2,3185014
000584,100710870,6.56,10,2,1,3185161
000584,100711570,6.56,1,2,2,3185837
000584,100711640,6.6,4,2,2,3185923
000584,100712230,6.57,1,2,1,3186517
000584,100712460,6.5,50,2,2,3186774
000584,100712830,6.56,88,2,1,3187275
000584,100712930,6.57,1,2,1,3187374
000584,100713510,6.56,1,2,2,3188012
000584,100713590,6.56,10,2,1,3188080
000584,100714780,6.56,10,2,1,3189298
000584,100715030,6.45,291,2,1,3189512
000584,100715160,6.57,1,2,1,3189623
000584,100715470,6.57,1,2,1,3189955
000584,100715880,6.58,20,2,1,3190459
000584,100716250,6.57,13,2,2,3190835
000584,100716390,6.59,10,2,2,3191001
000584,100716660,6.63,32,2,2,3191295
000584,100717080,6.57,100,2,2,3191630
000584,100717690,6.53,50,2,1,3192189
000584,100718250,6.46,3,2,1,3192715
000584,100718460,6.6,5,2,2,3192984
000584,100718730,6.64,9,2,2,3193301
000584,100718750,6.58,1,2,1,3193325
000584,100720850,6.53,26,2,1,3195626
000584,100720970,6.57,44,2,1,3195754
000584,100722590,6.57,56,2,1,3197664
000584,100722710,6.51,5,2,1,3197774
000584,100723590,6.57,5,2,1,3198607
000584,100724140,6.56,1,2,1,3199141
000584,100724190,6.6,10,2,2,3199183
000584,100724630,6.57,1,2,1,3199636
000584,100726510,6.57,5,2,1,3201705
000584,100726600,6.57,10,2,1,3201765
000584,100727040,6.4,19,2,1,3202147
000584,100727260,6.57,4,2,1,3202346
000584,100727280,6.57,23,2,1,3202371
000584,100727430,6.57,1,2,1,3202577
000584,100727700,6.57,51,2,1,3202912
000584,100728020,6.57,30,2,1,3203246
000584,100729650,6.57,2,2,1,3204696
000584,100730130,6.54,4,2,1,3205101
000584,100730140,6.57,20,2,2,3205112
000584,100730190,6.57,55,2,1,3205184
000584,100730740,6.59,20,2,2,3205913
000584,100731710,6.57,50,2,1,3206904
000584,100732100,6.57,5,2,1,3207310
000584,100732860,6.57,50,2,1,3207966
000584,100733390,6.57,5,2,2,3208493
000584,100733630,6.53,10,2,1,3208782
000584,100733920,6.45,10,2,1,3209136
000584,100734240,6.99,5,2,2,3209450
000584,100734850,6.57,72,2,1,3210012
000584,100736220,6.58,2,2,1,3211100
000584,100736290,6.56,30,2,1,3211181
000584,100736490,6.58,2,2,1,3211438
000584,100737250,6.59,30,2,2,3212234
000584,100737290,6.58,10,2,1,3212285
000584,100737570,6.58,50,2,1,3212533
000584,100738490,6.59,30,2,2,3213273
000584,100738730,6.58,50,2,1,3213520
000584,100738960,6.56,800,2,1,3213694
000584,100739070,6.58,6,2,2,3213770
000584,100739340,6.58,25,2,2,3214000
000584,100739370,6.57,600,2,2,3214083
000584,100739420,6.58,30,2,2,3214146
000584,100739810,6.58,172,2,1,3214660
000584,100740560,6.58,6,2,1,3215514
000584,100740640,6.57,5,2,1,3215610
000584,100740730,6.58,10,2,2,3215709
000584,100741220,6.57,2,2,1,3216169
000584,100742170,6.57,3,2,1,3216982
000584,100742180,6.56,1,2,1,3216994
000584,100742380,6.58,2,2,2,3217240
000584,100742420,6.57,40,2,2,3217304
000584,100743240,6.57,7,2,2,3218337
000584,100744060,6.57,100,2,2,3219174
000584,100745400,6.6,97,2,1,3220284
000584,100746400,6.57,200,2,2,3221429
000584,100747030,6.58,50,2,2,3222044
000584,100748220,6.56,76,2,2,3223100
000584,100748480,6.59,5,2,2,3223421
000584,100749000,6.55,10,2,1,3224063
000584,100750610,6.57,10,2,1,3225625
000584,100751520,6.57,15,2,1,3226624
000584,100752060,6.64,10,2,2,3227217
000584,100752680,6.57,100,2,1,3227747
000584,100753000,6.63,50,2,2,3228114
000584,100753040,6.56,76,2,2,3228148
000584,100753300,6.56,21,2,1,3228489
000584,100754600,6.56,20,2,2,3229870
000584,100754940,6.98,7,2,2,3230213
000584,100756260,6.58,20,2,2,3231410
000584,100756260,6.57,17,2,1,3231411
000584,100756470,6.57,5,2,1,3231559
000584,100756990,6.58,5,2,1,3232022
000584,100757370,6.57,415,2,1,3232418
000584,100757700,6.72,25,2,2,3232818
000584,100758190,6.63,8,2,2,3233494
000584,100758500,6.63,10,2,2,3233779
000584,100800390,6.57,1,2,1,3235541
000584,100801630,6.65,5,2,2,3236945
000584,100802510,6.63,10,2,2,3237763
000584,100803120,6.99,30,2,2,3238257
000584,100803880,6.99,50,2,2,3238988
000584,100804200,6.79,10,2,2,3239318
000584,100804250,6.64,5,2,2,3239390
000584,100804730,6.58,5,2,1,3239872
000584,100806210,6.58,10,2,1,3241226
000584,100806470,6.58,1,2,1,3241534
000584,100808460,6.58,20,2,2,3243482
000584,100808530,6.58,8,2,1,3243531
000584,100808660,6.63,58,2,2,3243643
000584,100808790,6.59,1,2,1,3243755
000584,100809100,6.58,6,2,1,3244005
000584,100809760,6.57,181,2,2,3244698
000584,100810430,6.58,62,2,1,3245345
000584,100811750,6.88,30,2,2,3246632
000584,100812530,6.57,52,2,2,3247346
000584,100812580,6.67,20,2,2,3247417
000584,100813410,6.8,17,2,1,3248339
000584,100815040,6.58,1,2,1,3249841
000584,100815460,6.58,3,2,1,3250261
000584,100815550,6.58,5,2,2,3250389
000584,100815620,6.57,10,2,1,3250478
000584,100816790,6.58,10,2,1,3251655
000584,100818260,6.67,11,2,2,3253207
000584,100818570,6.6,3,2,1,3253487
000584,100818750,6.58,5,2,2,3253670
000584,100819020,6.75,21,2,2,3253897
000584,100819030,6.58,339,2,2,3253907
000584,100819760,6.76,3,2,2,3254518
000584,100821050,6.57,77,2,2,3255658
000584,100821480,6.57,1,2,2,3256060
000584,100821540,6.57,75,2,2,3256152
000584,100822390,6.58,100,2,2,3257059
000584,100822540,6.58,20,2,2,3257187
000584,100824840,6.56,740,2,2,3259462
000584,100824980,6.69,28,2,1,3259651
000584,100825620,6.58,4,2,1,3260304
000584,100825820,6.55,32,2,2,3260516
000584,100825820,6.55,31,2,2,3260518
000584,100825820,6.55,31,2,2,3260520
000584,100825980,6.56,97,2,2,3260655
000584,100826970,6.56,56,2,2,3261505
000584,100827060,6.56,100,2,2,3261581
000584,100827320,6.55,66,2,2,3261848
000584,100828730,6.57,10,2,2,3263204
000584,100829000,6.98,2,2,2,3263456
000584,100830310,6.55,14,2,2,3264660
000584,100830310,6.55,6,2,2,3264662
000584,100830390,6.55,81,2,2,3264737
000584,100830400,6.55,91,2,2,3264758
000584,100831020,6.55,75,2,2,3265349
000584,100831130,6.63,8,2,2,3265436
000584,100831440,6.57,10,2,1,3265777
000584,100832250,6.5,20,2,2,3266516
000584,100832300,6.58,1,2,1,3266563
000584,100833030,6.7,2,2,2,3267227
000584,100833330,6.54,9,2,2,3267539
000584,100833350,6.54,6,2,2,3267566
000584,100833440,6.54,3,2,2,3267651
000584,100833530,6.62,400,2,2,3267735
000584,100833570,6.54,81,2,2,3267767
000584,100833570,6.54,91,2,2,3267778
000584,100834780,6.99,70,2,2,3268819
000584,100835230,6.5,60,2,2,3269121
000584,100835280,6.55,8,2,1,3269149
000584,100836280,6.54,26,2,1,3270028
000584,100836290,6.54,33,2,1,3270033
000584,100836630,6.5,11,2,1,3270413
000584,100838400,6.55,24,2,2,3272145
000584,100839330,6.54,2,2,1,3272942
000584,100841890,6.54,76,2,1,3275450
000584,100842110,6.5,20,2,1,3275596
000584,100842290,6.5,30,2,1,3275762
000584,100842340,6.54,67,2,1,3275820
000584,100842660,6.55,75,2,2,3276121
000584,100847150,6.53,18,2,2,3280231
000584,100847230,6.66,26,2,2,3280293
000584,100848550,6.57,500,2,2,3281508
000584,100848870,6.5,5,2,1,3281912
000584,100849230,6.57,24,2,2,3282304
000584,100850040,6.54,1,2,2,3283057
000584,100851470,6.54,5,2,2,3284303
000584,100852880,6.56,24,2,2,3285706
000584,100853250,6.5,6,2,1,3286032
000584,100853990,6.54,20,2,1,3286694
000584,100854150,6.54,1,2,1,3286849
000584,100854860,6.55,5,2,2,3287640
000584,100855350,6.74,184,2,2,3288098
000584,100855860,6.55,20,2,2,3288530
000584,100856130,6.59,10,2,2,3288754
000584,100857090,6.56,5,2,2,3289514
000584,100858160,6.55,25,2,1,3290603
000584,100858830,6.56,1,2,1,3291186
000584,100900000,6.58,104,2,1,3292336
000584,100900250,6.54,1,2,1,3292559
000584,100900440,6.56,16,2,2,3292785
000584,100900760,6.56,30,2,2,3293106
000584,100900780,6.55,20,2,2,3293132
000584,100900840,6.58,1,2,1,3293186
000584,100901510,6.99,10,2,2,3293860
000584,100901660,6.62,15,2,2,3293968
000584,100901770,6.54,10,2,1,3294050
000584,100902980,6.55,97,2,2,3295130
000584,100903640,6.55,1,2,2,3295915
000584,100903950,6.55,13,2,1,3296255
000584,100904330,6.54,12,2,1,3296630
000584,100905890,6.54,10,2,1,3297910
000584,100906210,6.54,1,2,1,3298179
000584,100908140,6.55,7,2,1,3300119
000584,100908180,6.5,15,2,1,3300156
000584,100909660,6.54,82,2,1,3301491
000584,100910690,6.55,3,2,1,3302394
000584,100910990,6.54,17,2,1,3302652
000584,100911530,6.54,39,2,1,3303102
000584,100912140,6.57,3,2,1,3303568
000584,100915110,6.55,100,2,1,3306144
000584,100915270,6.54,36,2,1,3306289
